station_id,dh_utc,temperature,pression,pression_variation_3h,humidite,point_de_rosee,visibilite,vent_moyen,vent_rafales,vent_rafales_10min,vent_direction,temperature_min,temperature_max,pluie_1h,pluie_3h,pluie_6h,pluie_12h,pluie_24h,pluie_cumul_0h,pluie_intensite,pluie_intensite_max_1h,uv,uv_index,ensoleillement,temperature_sol,temps_omm,complements,source
STATIC0180,2023-10-28 01:10:00,8.5,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 01:20:00,8.5,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 01:30:00,8.4,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 01:40:00,8.1,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 01:50:00,8,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 02:00:00,8.1,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 02:10:00,8.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 02:20:00,8.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 02:30:00,8.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 02:40:00,8.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 02:50:00,8.5,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 03:00:00,8.7,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 03:10:00,8.7,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 03:20:00,8.8,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 03:30:00,8.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 03:40:00,8.7,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 04:00:00,8.5,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 04:20:00,8.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 04:30:00,8.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 04:40:00,9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 04:50:00,9,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 05:00:00,9,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 05:10:00,9.1,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 05:20:00,9.1,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 05:30:00,9.1,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 05:40:00,9,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 05:50:00,9.1,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 06:00:00,9.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 06:10:00,9.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 06:20:00,9.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 06:30:00,9.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 06:40:00,9.1,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 06:50:00,9.2,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 07:00:00,9.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 07:10:00,9.3,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 07:20:00,9.5,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 07:30:00,9.6,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 07:40:00,9.8,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 07:50:00,9.9,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 08:00:00,10,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 08:10:00,10.2,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 08:20:00,10.4,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 08:30:00,10.7,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 08:40:00,10.8,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 08:50:00,11,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 09:00:00,11.1,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 09:10:00,11.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 09:20:00,11.5,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 09:30:00,11.5,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 09:40:00,11.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 09:50:00,11.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 10:00:00,11.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 10:10:00,11.5,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 10:20:00,11.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 10:30:00,11.5,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 10:40:00,11.4,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 10:50:00,11.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 11:00:00,11.3,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 11:10:00,11.5,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 11:20:00,11.4,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 11:30:00,11.6,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 11:40:00,11.5,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 11:50:00,11.4,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 12:00:00,11.3,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 12:10:00,11.3,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 12:20:00,11.3,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 12:30:00,11.4,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 12:40:00,11.7,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 12:50:00,12.3,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 13:00:00,12.9,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 13:10:00,13.1,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 13:20:00,13.2,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 13:30:00,13.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 13:40:00,13.2,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 13:50:00,13.2,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 14:00:00,13.3,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 14:10:00,13.1,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 14:20:00,13.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 14:30:00,13.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 14:40:00,13,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 14:50:00,13,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 15:00:00,13,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 15:10:00,12.9,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 15:20:00,12.8,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 15:30:00,12.8,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 15:40:00,12.8,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 15:50:00,12.7,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 16:00:00,12.6,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 16:10:00,12.5,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 16:20:00,12.4,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 16:30:00,12.4,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 16:40:00,12.3,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 16:50:00,12.3,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 17:00:00,12.2,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 17:10:00,12.3,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 17:20:00,12.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 17:30:00,12.2,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 17:40:00,12.1,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 17:50:00,11.9,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 18:00:00,11.9,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 18:10:00,11.9,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 18:20:00,11.8,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 18:30:00,11.8,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 18:40:00,11.7,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 18:50:00,11.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 19:00:00,11.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 19:10:00,11.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 19:20:00,11.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 19:30:00,11.7,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 19:40:00,11.5,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 19:50:00,11.5,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 20:00:00,11.7,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 20:10:00,11.6,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 20:20:00,11.2,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 20:30:00,10.9,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 20:40:00,10.5,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 20:50:00,10.2,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 21:00:00,10,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 21:10:00,9.7,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 21:20:00,9.6,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 21:30:00,9.5,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 21:40:00,9.5,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 21:50:00,9.4,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 22:00:00,9.3,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 22:10:00,9.2,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 22:20:00,9.3,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 22:40:00,9.1,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 22:50:00,9,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 23:00:00,8.8,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 23:10:00,8.6,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 23:20:00,8.6,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 23:30:00,8.7,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 23:40:00,8.6,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-28 23:50:00,8.6,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-29 00:00:00,8.7,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-29 00:10:00,8.7,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-29 00:20:00,8.8,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-29 00:30:00,9,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-29 00:40:00,8.9,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-29 00:50:00,9,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-29 01:00:00,9.2,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-29 01:10:00,9.1,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-29 01:20:00,8.9,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-29 01:30:00,8.8,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-29 01:40:00,8.8,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-29 01:50:00,8.9,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-29 02:10:00,9,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-29 02:20:00,9,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-29 02:30:00,9,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-119,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-29 02:40:00,9.1,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-29 02:50:00,9.3,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-29 03:00:00,9.5,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-29 03:10:00,9.6,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-29 03:20:00,9.5,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-29 03:30:00,9.5,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-29 03:40:00,9.5,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-29 03:50:00,9.6,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-29 04:00:00,9.7,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-29 04:10:00,10,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-29 04:20:00,10,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-29 04:30:00,10,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-29 04:40:00,10,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-29 04:50:00,9.9,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-29 05:00:00,9.7,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-29 05:10:00,9.5,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-10-29 05:20:00,9.4,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
