station_id,dh_utc,temperature,pression,pression_variation_3h,humidite,point_de_rosee,visibilite,vent_moyen,vent_rafales,vent_rafales_10min,vent_direction,temperature_min,temperature_max,pluie_1h,pluie_3h,pluie_6h,pluie_12h,pluie_24h,pluie_cumul_0h,pluie_intensite,pluie_intensite_max_1h,uv,uv_index,ensoleillement,temperature_sol,temps_omm,complements,source
STATIC0215,2025-01-10 15:40:00,2.3,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 15:50:00,2.1,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-122,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 16:10:00,1.5,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 16:20:00,1.1,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 16:30:00,0.7,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 16:40:00,0.3,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 17:00:00,-0.4,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 17:30:00,-1.1,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 17:40:00,-1.3,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 17:50:00,-1.4,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 18:00:00,-1.6,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 18:10:00,-1.7,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 18:20:00,-1.6,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 18:30:00,-1.6,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 18:40:00,-1.7,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 18:50:00,-1.7,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 19:00:00,-1.8,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 19:20:00,-2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 19:30:00,-2.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 19:40:00,-2.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 19:50:00,-2.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 20:10:00,-2.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 20:20:00,-2.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 20:30:00,-2.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 20:40:00,-2.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 20:50:00,-2.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 21:00:00,-2.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 21:10:00,-2.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 21:20:00,-3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 21:30:00,-3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 21:40:00,-3.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 21:50:00,-3.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 22:00:00,-3.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 22:10:00,-3.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 22:20:00,-3.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 22:30:00,-3.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 22:40:00,-3.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 22:50:00,-3.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 23:00:00,-3.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 23:10:00,-3.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 23:20:00,-4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 23:30:00,-4.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 23:40:00,-4.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-10 23:50:00,-4.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 00:00:00,-4.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 00:10:00,-4.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 00:20:00,-4.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 00:30:00,-4.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 00:40:00,-4.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 00:50:00,-4.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 01:00:00,-4.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 01:10:00,-5.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 01:20:00,-5.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 01:50:00,-5.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 02:00:00,-5.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 02:10:00,-5.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 02:20:00,-5.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 02:30:00,-5.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 02:40:00,-5.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 03:00:00,-5.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 03:10:00,-5.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 03:20:00,-5.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 03:30:00,-6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 03:40:00,-6.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 04:00:00,-6.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 04:20:00,-6.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 04:30:00,-6.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 04:40:00,-6.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 04:50:00,-6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 05:00:00,-5.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 05:10:00,-5.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 05:20:00,-5.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 05:30:00,-5.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 05:40:00,-5.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 05:50:00,-5.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 06:00:00,-5.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 06:10:00,-5.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 06:20:00,-5.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 06:40:00,-4.8,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 07:00:00,-4.5,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 07:10:00,-4.4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 07:30:00,-4.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 07:50:00,-4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 08:00:00,-3.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 08:10:00,-3.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 08:20:00,-3.5,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 08:30:00,-3.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 08:40:00,-3.2,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 08:50:00,-3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 09:00:00,-2.8,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 09:10:00,-2.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 09:20:00,-2.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 09:30:00,-2.2,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 09:40:00,-1.9,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 09:50:00,-1.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 10:00:00,-1.4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 10:10:00,-1.1,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 10:20:00,-0.7,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 10:30:00,-0.7,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 10:40:00,-0.5,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 10:50:00,-0.2,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 11:00:00,0.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 11:10:00,0.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 11:20:00,0.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 11:30:00,1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 11:40:00,1.1,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 11:50:00,1.1,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 12:00:00,1.3,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 12:10:00,1.2,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 12:20:00,1.1,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 12:30:00,1.1,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 12:40:00,1.2,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 12:50:00,1.4,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 13:00:00,1.2,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 13:40:00,0.9,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 13:50:00,0.8,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 14:00:00,0.9,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 14:10:00,1,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 14:20:00,1,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 14:30:00,1,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 14:40:00,1.1,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 14:50:00,1.1,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 15:00:00,1.1,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 15:10:00,1,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 15:20:00,0.9,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 15:30:00,0.8,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 15:40:00,0.7,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 15:50:00,0.6,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 16:10:00,-0.1,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 16:40:00,-1.1,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 16:50:00,-1.3,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 17:00:00,-1.4,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 17:10:00,-1.6,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 17:20:00,-1.8,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 17:30:00,-1.9,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 17:40:00,-2.1,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 17:50:00,-2.1,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 18:00:00,-2,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 18:10:00,-2,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 18:20:00,-2,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 18:30:00,-2,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 18:40:00,-1.9,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 19:00:00,-2.3,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 19:10:00,-2.4,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 19:20:00,-2.6,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 19:30:00,-2.8,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 19:40:00,-2.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 19:50:00,-3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 20:00:00,-3.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 20:10:00,-3.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 20:20:00,-3.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 20:30:00,-3.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 20:40:00,-3.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 20:50:00,-3.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 21:00:00,-3.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 21:10:00,-4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 21:20:00,-4.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 21:30:00,-4.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 21:40:00,-4.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 21:50:00,-4.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 22:00:00,-4.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 22:10:00,-4.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 22:20:00,-4.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 22:30:00,-4.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 22:40:00,-4.2,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 22:50:00,-3.9,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-11 23:00:00,-3.8,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
