station_id,dh_utc,temperature,pression,pression_variation_3h,humidite,point_de_rosee,visibilite,vent_moyen,vent_rafales,vent_rafales_10min,vent_direction,temperature_min,temperature_max,pluie_1h,pluie_3h,pluie_6h,pluie_12h,pluie_24h,pluie_cumul_0h,pluie_intensite,pluie_intensite_max_1h,uv,uv_index,ensoleillement,temperature_sol,temps_omm,complements,source
000VQ,2023-10-20 05:20:00,12,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":44.66198,"lon":4.469058},liveobjects
000VQ,2023-10-20 05:30:00,12,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":44.661983,"lon":4.46906},liveobjects
000VQ,2023-10-20 05:40:00,11.9,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":44.661987,"lon":4.469062},liveobjects
000VQ,2023-10-20 05:50:00,11.9,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 06:00:00,12,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 06:10:00,12,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 06:20:00,12,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":44.66199,"lon":4.469064},liveobjects
000VQ,2023-10-20 06:30:00,12.1,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 06:40:00,12.1,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":44.661995,"lon":4.469066},liveobjects
000VQ,2023-10-20 06:50:00,12.1,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 07:00:00,12,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 07:10:00,12,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.662,"lon":4.469068},liveobjects
000VQ,2023-10-20 07:20:00,12,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 07:30:00,12.1,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 07:40:00,12.2,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.662003,"lon":4.46907},liveobjects
000VQ,2023-10-20 07:50:00,12.2,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 08:00:00,12.2,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.662003,"lon":4.469072},liveobjects
000VQ,2023-10-20 08:10:00,12.2,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 08:20:00,12,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 08:30:00,12,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 08:40:00,11.7,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 08:50:00,11.4,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 09:00:00,11.4,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 09:10:00,11.4,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 09:20:00,11.7,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.662006,"lon":4.469074},liveobjects
000VQ,2023-10-20 09:30:00,12.2,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.66201,"lon":4.469076},liveobjects
000VQ,2023-10-20 09:40:00,12.7,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 09:50:00,12.8,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.662014,"lon":4.469078},liveobjects
000VQ,2023-10-20 10:00:00,13.2,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.66201,"lon":4.469075},liveobjects
000VQ,2023-10-20 10:10:00,13.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.662014,"lon":4.469077},liveobjects
000VQ,2023-10-20 10:20:00,13.2,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.662018,"lon":4.469079},liveobjects
000VQ,2023-10-20 10:30:00,13.4,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.66202,"lon":4.469049},liveobjects
000VQ,2023-10-20 10:40:00,13.1,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 10:50:00,13.2,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.66202,"lon":4.469051},liveobjects
000VQ,2023-10-20 11:00:00,13.3,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 11:10:00,13.7,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.662025,"lon":4.469053},liveobjects
000VQ,2023-10-20 11:20:00,13.7,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 11:30:00,13.8,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 11:40:00,14,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.66203,"lon":4.469055},liveobjects
000VQ,2023-10-20 11:50:00,14,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.662025,"lon":4.469053},liveobjects
000VQ,2023-10-20 12:00:00,14.2,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 12:10:00,14.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.66201,"lon":4.469039},liveobjects
000VQ,2023-10-20 12:20:00,14.7,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 12:30:00,14.5,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 12:40:00,14.9,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 12:50:00,15.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 13:00:00,15.4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 13:10:00,15.2,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 13:20:00,15,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 13:30:00,15,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 13:40:00,14.9,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.662014,"lon":4.469041},liveobjects
000VQ,2023-10-20 13:50:00,14.8,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 14:00:00,14.1,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.662018,"lon":4.469043},liveobjects
000VQ,2023-10-20 14:10:00,13.6,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 14:20:00,13,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.66202,"lon":4.469045},liveobjects
000VQ,2023-10-20 14:30:00,13,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 14:40:00,13,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 14:50:00,12.9,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.662025,"lon":4.469047},liveobjects
000VQ,2023-10-20 15:00:00,12.9,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 15:10:00,13.1,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.66203,"lon":4.469049},liveobjects
000VQ,2023-10-20 15:20:00,13.3,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.662006,"lon":4.469038},liveobjects
000VQ,2023-10-20 15:30:00,13.2,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 15:40:00,13.4,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.66201,"lon":4.46904},liveobjects
000VQ,2023-10-20 15:50:00,13.4,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.662006,"lon":4.469037},liveobjects
000VQ,2023-10-20 16:00:00,13.3,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 16:10:00,13.2,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.662006,"lon":4.46903},liveobjects
000VQ,2023-10-20 16:20:00,13.1,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.66201,"lon":4.469032},liveobjects
000VQ,2023-10-20 16:30:00,13.1,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.66199,"lon":4.46902},liveobjects
000VQ,2023-10-20 16:40:00,13.2,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 16:50:00,13.1,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 17:00:00,13,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":44.661995,"lon":4.469022},liveobjects
000VQ,2023-10-20 17:10:00,13.1,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 17:20:00,13,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 17:30:00,12.9,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.661972,"lon":4.469011},liveobjects
000VQ,2023-10-20 17:40:00,12.8,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.66195,"lon":4.468999},liveobjects
000VQ,2023-10-20 17:50:00,12.7,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 18:00:00,12.4,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 18:10:00,12.4,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 18:20:00,12.3,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 18:30:00,12.3,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 18:40:00,12.3,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":44.661957,"lon":4.469001},liveobjects
000VQ,2023-10-20 18:50:00,12.3,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":44.661957,"lon":4.469003},liveobjects
000VQ,2023-10-20 19:00:00,12.2,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":44.661938,"lon":4.46899},liveobjects
000VQ,2023-10-20 19:10:00,12.2,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":44.66194,"lon":4.468992},liveobjects
000VQ,2023-10-20 19:20:00,12.2,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 19:30:00,12.2,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 19:40:00,12.2,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":44.661945,"lon":4.468994},liveobjects
000VQ,2023-10-20 19:50:00,12,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 20:00:00,12,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":44.66195,"lon":4.468996},liveobjects
000VQ,2023-10-20 20:10:00,12.1,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 20:20:00,12.3,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 20:30:00,12.3,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":44.661953,"lon":4.468998},liveobjects
000VQ,2023-10-20 20:40:00,12.3,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 20:50:00,12.3,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":44.661957,"lon":4.469},liveobjects
000VQ,2023-10-20 21:00:00,12.3,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 21:10:00,12.2,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 21:20:00,12.2,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":44.66196,"lon":4.469002},liveobjects
000VQ,2023-10-20 21:30:00,12.2,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 21:40:00,12.1,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":44.661964,"lon":4.469004},liveobjects
000VQ,2023-10-20 21:50:00,12.1,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 22:00:00,12,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":44.66197,"lon":4.469006},liveobjects
000VQ,2023-10-20 22:10:00,11.9,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":44.66197,"lon":4.469008},liveobjects
000VQ,2023-10-20 22:20:00,11.7,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 22:30:00,11.5,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":44.661976,"lon":4.46901},liveobjects
000VQ,2023-10-20 22:40:00,11.5,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 22:50:00,11.4,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":44.661976,"lon":4.469012},liveobjects
000VQ,2023-10-20 23:00:00,11.4,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 23:10:00,11.4,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":44.66198,"lon":4.469014},liveobjects
000VQ,2023-10-20 23:20:00,11.8,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":44.66196,"lon":4.469},liveobjects
000VQ,2023-10-20 23:30:00,11.8,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":44.661964,"lon":4.469002},liveobjects
000VQ,2023-10-20 23:40:00,11.8,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":null,"lon":null},liveobjects
000VQ,2023-10-20 23:50:00,11.7,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null},liveobjects
000VQ,2023-10-21 00:00:00,11.7,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-10-21 00:10:00,11.7,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.66197,"lon":4.469004},liveobjects
000VQ,2023-10-21 00:20:00,11.7,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.661972,"lon":4.469006},liveobjects
000VQ,2023-10-21 00:30:00,11.5,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-10-21 00:40:00,11.4,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-10-21 00:50:00,11.3,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.661976,"lon":4.469008},liveobjects
000VQ,2023-10-21 01:00:00,11.4,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.66198,"lon":4.46901},liveobjects
000VQ,2023-10-21 01:10:00,11.4,,,84,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.661983,"lon":4.469012},liveobjects
000VQ,2023-10-21 01:20:00,11.5,,,84,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":44.661987,"lon":4.469014},liveobjects
000VQ,2023-10-21 01:30:00,11.4,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.66199,"lon":4.469016},liveobjects
000VQ,2023-10-21 01:40:00,11.3,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.66199,"lon":4.469018},liveobjects
000VQ,2023-10-21 01:50:00,11.4,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null},liveobjects
000VQ,2023-10-21 02:00:00,11.2,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.661987,"lon":4.469016},liveobjects
000VQ,2023-10-21 02:10:00,11,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.66199,"lon":4.469018},liveobjects
000VQ,2023-10-21 02:20:00,11.1,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":null,"lon":null},liveobjects
000VQ,2023-10-21 02:30:00,11.1,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.661995,"lon":4.46902},liveobjects
000VQ,2023-10-21 02:40:00,11.1,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":44.662,"lon":4.469022},liveobjects
000VQ,2023-10-21 02:50:00,10.9,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.662003,"lon":4.469024},liveobjects
000VQ,2023-10-21 03:00:00,10.7,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.662006,"lon":4.469026},liveobjects
000VQ,2023-10-21 03:10:00,10.7,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null},liveobjects
000VQ,2023-10-21 03:20:00,10.6,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-10-21 03:30:00,10.6,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-10-21 03:40:00,10.6,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null},liveobjects
000VQ,2023-10-21 03:50:00,10.6,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-10-21 04:00:00,10.4,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.66201,"lon":4.469027},liveobjects
000VQ,2023-10-21 04:10:00,10.6,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.66201,"lon":4.469029},liveobjects
000VQ,2023-10-21 04:20:00,10.6,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.662018,"lon":4.469031},liveobjects
000VQ,2023-10-21 04:30:00,10.5,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null},liveobjects
000VQ,2023-10-21 04:40:00,10.4,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-10-21 04:50:00,10.3,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.662018,"lon":4.469033},liveobjects
000VQ,2023-10-21 05:00:00,10.3,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.66202,"lon":4.469035},liveobjects
000VQ,2023-10-21 05:10:00,10.4,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null},liveobjects
000VQ,2023-10-21 05:20:00,10.3,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-10-21 05:30:00,10.2,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null},liveobjects
000VQ,2023-10-21 05:40:00,10.1,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-10-21 05:50:00,10.3,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.66203,"lon":4.46903},liveobjects
000VQ,2023-10-21 06:00:00,10.3,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.662006,"lon":4.469018},liveobjects
000VQ,2023-10-21 06:10:00,10.3,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-10-21 06:20:00,10.2,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":44.66201,"lon":4.46902},liveobjects
000VQ,2023-10-21 06:30:00,10.1,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.661987,"lon":4.469008},liveobjects
000VQ,2023-10-21 06:40:00,10.1,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":null,"lon":null},liveobjects
000VQ,2023-10-21 06:50:00,10.1,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.66199,"lon":4.46901},liveobjects
000VQ,2023-10-21 07:00:00,10.2,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.661995,"lon":4.469012},liveobjects
000VQ,2023-10-21 07:10:00,10.2,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.662,"lon":4.469014},liveobjects
000VQ,2023-10-21 07:20:00,10.2,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.66198,"lon":4.469002},liveobjects
000VQ,2023-10-21 07:30:00,10.3,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-10-21 07:40:00,10.6,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.661983,"lon":4.469004},liveobjects
000VQ,2023-10-21 07:50:00,10.7,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-10-21 08:00:00,10.6,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.661987,"lon":4.469006},liveobjects
000VQ,2023-10-21 08:10:00,10.9,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null},liveobjects
000VQ,2023-10-21 08:20:00,11.4,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.66199,"lon":4.469008},liveobjects
000VQ,2023-10-21 08:30:00,11.6,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.66199,"lon":4.46901},liveobjects
000VQ,2023-10-21 08:40:00,11.7,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.661972,"lon":4.468998},liveobjects
000VQ,2023-10-21 08:50:00,11.8,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-10-21 09:00:00,12.2,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null},liveobjects
000VQ,2023-10-21 09:10:00,12.6,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.661976,"lon":4.46899},liveobjects
000VQ,2023-10-21 09:20:00,12.8,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.66198,"lon":4.468992},liveobjects
000VQ,2023-10-21 09:30:00,12.6,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.661983,"lon":4.468994},liveobjects
000VQ,2023-10-21 09:40:00,13,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null},liveobjects
000VQ,2023-10-21 09:50:00,13.1,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-10-21 10:00:00,13.6,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null},liveobjects
000VQ,2023-10-21 10:10:00,13.5,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.66196,"lon":4.468982},liveobjects
000VQ,2023-10-21 10:20:00,13.7,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
000VQ,2023-10-21 10:30:00,13.7,,,73,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null},liveobjects
000VQ,2023-10-21 10:40:00,13.7,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.661964,"lon":4.468984},liveobjects
000VQ,2023-10-21 10:50:00,13.8,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":null,"lon":null},liveobjects
000VQ,2023-10-21 11:00:00,14.2,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":44.66197,"lon":4.468986},liveobjects
000VQ,2023-10-21 11:10:00,14.1,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":null,"lon":null},liveobjects
